,CH_1_ALLSEQS_Rare_numSampled,variable,value,Location/Type
12174,3300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,77.612,French Creek/H2O
12175,3400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,78.442,French Creek/H2O
12176,3500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,79.263,French Creek/H2O
12177,3600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,80,French Creek/H2O
12178,3700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,80.707,French Creek/H2O
12179,3800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,81.443,French Creek/H2O
12180,3900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,82.163,French Creek/H2O
12181,4000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,82.913,French Creek/H2O
12182,4100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,83.663,French Creek/H2O
12183,4200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,84.328,French Creek/H2O
12184,4300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,84.974,French Creek/H2O
12185,4400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,85.6,French Creek/H2O
12186,4500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,86.203,French Creek/H2O
12187,4600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,86.841,French Creek/H2O
12188,4700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,87.474,French Creek/H2O
12189,4800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,88.041,French Creek/H2O
12190,4900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,88.615,French Creek/H2O
12191,5000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,89.144,French Creek/H2O
12192,5100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,89.702,French Creek/H2O
12193,5200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,90.261,French Creek/H2O
12194,5300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,90.781,French Creek/H2O
12195,5400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,91.26,French Creek/H2O
12196,5500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,91.806,French Creek/H2O
12197,5600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,92.275,French Creek/H2O
12198,5700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,92.741,French Creek/H2O
12199,5800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,93.257,French Creek/H2O
12200,5900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,93.748,French Creek/H2O
12201,6000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,94.206,French Creek/H2O
12202,6100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,94.662,French Creek/H2O
12203,6200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,95.107,French Creek/H2O
12204,6300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,95.522,French Creek/H2O
12205,6400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,95.95,French Creek/H2O
12206,6500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,96.375,French Creek/H2O
12207,6600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,96.822,French Creek/H2O
12208,6700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,97.225,French Creek/H2O
12209,6800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,97.638,French Creek/H2O
12210,6900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,98.07,French Creek/H2O
12211,7000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,98.462,French Creek/H2O
12212,7100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,98.822,French Creek/H2O
12213,7200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,99.208,French Creek/H2O
12214,7300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,99.585,French Creek/H2O
12215,7400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,99.969,French Creek/H2O
12216,7500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,100.316,French Creek/H2O
12217,7600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,100.67,French Creek/H2O
12218,7700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,101.031,French Creek/H2O
12219,7800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,101.389,French Creek/H2O
12220,7900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,101.729,French Creek/H2O
12221,8000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,102.076,French Creek/H2O
12222,8100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,102.413,French Creek/H2O
12223,8200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,102.733,French Creek/H2O
12224,8300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,103.049,French Creek/H2O
12225,8400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,103.358,French Creek/H2O
12226,8500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,103.645,French Creek/H2O
12227,8600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,103.955,French Creek/H2O
12228,8700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,104.26,French Creek/H2O
12229,8800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,104.54,French Creek/H2O
12230,8900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,104.837,French Creek/H2O
12231,9000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,105.117,French Creek/H2O
12232,9100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,105.4,French Creek/H2O
12233,9200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,105.682,French Creek/H2O
12234,9300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,105.951,French Creek/H2O
12235,9400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,106.214,French Creek/H2O
12236,9500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,106.497,French Creek/H2O
12237,9600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,106.779,French Creek/H2O
12238,9700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,107.039,French Creek/H2O
12239,9800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,107.294,French Creek/H2O
12240,9900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,107.544,French Creek/H2O
12241,10000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,107.778,French Creek/H2O
12242,10100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,108.017,French Creek/H2O
12243,10200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,108.264,French Creek/H2O
12244,10300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,108.508,French Creek/H2O
12245,10400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,108.754,French Creek/H2O
12246,10500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,108.955,French Creek/H2O
12247,10600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,109.185,French Creek/H2O
12248,10700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,109.462,French Creek/H2O
12249,10800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,109.699,French Creek/H2O
12250,10835,userLabel.H2O.061.521.720.1F_filt.fastq.gz,109.778,French Creek/H2O
12251,10900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,109.922,French Creek/H2O
12252,11000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,110.156,French Creek/H2O
12253,11100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,110.394,French Creek/H2O
12254,11200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,110.603,French Creek/H2O
12255,11239,userLabel.H2O.061.521.720.1F_filt.fastq.gz,110.699,French Creek/H2O
12256,11300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,110.845,French Creek/H2O
12257,11357,userLabel.H2O.061.521.720.1F_filt.fastq.gz,110.969,French Creek/H2O
12258,11400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,111.078,French Creek/H2O
12259,11500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,111.269,French Creek/H2O
12260,11545,userLabel.H2O.061.521.720.1F_filt.fastq.gz,111.347,French Creek/H2O
12261,11600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,111.459,French Creek/H2O
12262,11700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,111.655,French Creek/H2O
12263,11800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,111.832,French Creek/H2O
12264,11900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,112.036,French Creek/H2O
12265,12000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,112.239,French Creek/H2O
12266,12100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,112.447,French Creek/H2O
12267,12200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,112.652,French Creek/H2O
12268,12300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,112.851,French Creek/H2O
12269,12400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,113.029,French Creek/H2O
12270,12500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,113.21,French Creek/H2O
12271,12600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,113.413,French Creek/H2O
12272,12700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,113.591,French Creek/H2O
12273,12800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,113.77,French Creek/H2O
12274,12900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,113.946,French Creek/H2O
12275,13000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,114.126,French Creek/H2O
12276,13100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,114.308,French Creek/H2O
12277,13200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,114.483,French Creek/H2O
12278,13300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,114.662,French Creek/H2O
12279,13400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,114.834,French Creek/H2O
12280,13500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,115.009,French Creek/H2O
12281,13600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,115.204,French Creek/H2O
12282,13700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,115.344,French Creek/H2O
12283,13800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,115.488,French Creek/H2O
12284,13900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,115.65,French Creek/H2O
12285,13915,userLabel.H2O.061.521.720.1F_filt.fastq.gz,115.671,French Creek/H2O
12286,14000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,115.824,French Creek/H2O
12287,14100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,115.99,French Creek/H2O
12288,14200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,116.136,French Creek/H2O
12289,14300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,116.302,French Creek/H2O
12290,14400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,116.448,French Creek/H2O
12291,14500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,116.629,French Creek/H2O
12292,14600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,116.771,French Creek/H2O
12293,14700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,116.929,French Creek/H2O
12294,14800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,117.071,French Creek/H2O
12295,14900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,117.219,French Creek/H2O
12296,15000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,117.379,French Creek/H2O
12297,15100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,117.544,French Creek/H2O
12298,15200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,117.699,French Creek/H2O
12299,15300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,117.819,French Creek/H2O
12300,15400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,117.97,French Creek/H2O
12301,15500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,118.103,French Creek/H2O
12302,15600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,118.229,French Creek/H2O
12303,15700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,118.369,French Creek/H2O
12304,15800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,118.497,French Creek/H2O
12305,15900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,118.634,French Creek/H2O
12306,15927,userLabel.H2O.061.521.720.1F_filt.fastq.gz,118.675,French Creek/H2O
12307,16000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,118.787,French Creek/H2O
12308,16100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,118.905,French Creek/H2O
12309,16200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,119.043,French Creek/H2O
12310,16300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,119.151,French Creek/H2O
12311,16400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,119.281,French Creek/H2O
12312,16500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,119.421,French Creek/H2O
12313,16600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,119.557,French Creek/H2O
12314,16700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,119.702,French Creek/H2O
12315,16800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,119.834,French Creek/H2O
12316,16900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,119.959,French Creek/H2O
12317,17000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,120.082,French Creek/H2O
12318,17100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,120.205,French Creek/H2O
12319,17200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,120.333,French Creek/H2O
12320,17206,userLabel.H2O.061.521.720.1F_filt.fastq.gz,120.338,French Creek/H2O
12321,17300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,120.419,French Creek/H2O
12322,17358,userLabel.H2O.061.521.720.1F_filt.fastq.gz,120.498,French Creek/H2O
12323,17400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,120.55,French Creek/H2O
12324,17500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,120.66,French Creek/H2O
12325,17600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,120.75,French Creek/H2O
12326,17700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,120.868,French Creek/H2O
12327,17800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,120.99,French Creek/H2O
12328,17900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,121.1,French Creek/H2O
12329,18000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,121.229,French Creek/H2O
12330,18100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,121.343,French Creek/H2O
12331,18200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,121.471,French Creek/H2O
12332,18300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,121.579,French Creek/H2O
12333,18400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,121.69,French Creek/H2O
12334,18500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,121.808,French Creek/H2O
12335,18600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,121.932,French Creek/H2O
12336,18700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,122.037,French Creek/H2O
12337,18786,userLabel.H2O.061.521.720.1F_filt.fastq.gz,122.129,French Creek/H2O
12338,18800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,122.137,French Creek/H2O
12339,18900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,122.252,French Creek/H2O
12340,19000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,122.349,French Creek/H2O
12341,19100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,122.448,French Creek/H2O
12342,19200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,122.561,French Creek/H2O
12343,19300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,122.67,French Creek/H2O
12344,19400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,122.77,French Creek/H2O
12345,19500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,122.844,French Creek/H2O
12346,19600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,122.937,French Creek/H2O
12347,19700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.034,French Creek/H2O
12348,19800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.153,French Creek/H2O
12349,19900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.244,French Creek/H2O
12350,20000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.348,French Creek/H2O
12351,20100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.442,French Creek/H2O
12352,20200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.548,French Creek/H2O
12353,20300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.639,French Creek/H2O
12354,20400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.731,French Creek/H2O
12355,20500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.825,French Creek/H2O
12356,20515,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.842,French Creek/H2O
12357,20600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.924,French Creek/H2O
12358,20615,userLabel.H2O.061.521.720.1F_filt.fastq.gz,123.938,French Creek/H2O
12359,20700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.01,French Creek/H2O
12360,20800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.106,French Creek/H2O
12361,20900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.193,French Creek/H2O
12362,21000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.285,French Creek/H2O
12363,21100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.376,French Creek/H2O
12364,21200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.474,French Creek/H2O
12365,21300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.562,French Creek/H2O
12366,21400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.643,French Creek/H2O
12367,21500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.737,French Creek/H2O
12368,21600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.821,French Creek/H2O
12369,21659,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.872,French Creek/H2O
12370,21700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.899,French Creek/H2O
12371,21800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,124.996,French Creek/H2O
12372,21873,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.059,French Creek/H2O
12373,21900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.08,French Creek/H2O
12374,22000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.162,French Creek/H2O
12375,22100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.245,French Creek/H2O
12376,22200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.325,French Creek/H2O
12377,22300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.398,French Creek/H2O
12378,22400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.479,French Creek/H2O
12379,22500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.551,French Creek/H2O
12380,22600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.644,French Creek/H2O
12381,22700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.727,French Creek/H2O
12382,22800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.807,French Creek/H2O
12383,22877,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.859,French Creek/H2O
12384,22900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.874,French Creek/H2O
12385,23000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,125.948,French Creek/H2O
12386,23100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.028,French Creek/H2O
12387,23200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.092,French Creek/H2O
12388,23300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.163,French Creek/H2O
12389,23400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.227,French Creek/H2O
12390,23451,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.257,French Creek/H2O
12391,23495,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.293,French Creek/H2O
12392,23500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.295,French Creek/H2O
12393,23600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.378,French Creek/H2O
12394,23700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.448,French Creek/H2O
12395,23800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.521,French Creek/H2O
12396,23900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.58,French Creek/H2O
12397,24000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.666,French Creek/H2O
12398,24100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.734,French Creek/H2O
12399,24200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.813,French Creek/H2O
12400,24300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.897,French Creek/H2O
12401,24318,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.906,French Creek/H2O
12402,24389,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.954,French Creek/H2O
12403,24400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,126.968,French Creek/H2O
12404,24500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.035,French Creek/H2O
12405,24600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.112,French Creek/H2O
12406,24628,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.131,French Creek/H2O
12407,24700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.186,French Creek/H2O
12408,24800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.254,French Creek/H2O
12409,24900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.318,French Creek/H2O
12410,24948,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.35,French Creek/H2O
12411,24951,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.352,French Creek/H2O
12412,25000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.383,French Creek/H2O
12413,25005,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.383,French Creek/H2O
12414,25100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.442,French Creek/H2O
12415,25135,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.476,French Creek/H2O
12416,25200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.512,French Creek/H2O
12417,25300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.571,French Creek/H2O
12418,25400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.632,French Creek/H2O
12419,25500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.697,French Creek/H2O
12420,25548,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.735,French Creek/H2O
12421,25600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.759,French Creek/H2O
12422,25700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.823,French Creek/H2O
12423,25800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.896,French Creek/H2O
12424,25900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,127.954,French Creek/H2O
12425,26000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.03,French Creek/H2O
12426,26100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.097,French Creek/H2O
12427,26200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.157,French Creek/H2O
12428,26300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.221,French Creek/H2O
12429,26400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.293,French Creek/H2O
12430,26500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.351,French Creek/H2O
12431,26600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.41,French Creek/H2O
12432,26700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.454,French Creek/H2O
12433,26763,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.494,French Creek/H2O
12434,26800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.51,French Creek/H2O
12435,26900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.571,French Creek/H2O
12436,27000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.615,French Creek/H2O
12437,27100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.676,French Creek/H2O
12438,27200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.741,French Creek/H2O
12439,27300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.794,French Creek/H2O
12440,27400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.861,French Creek/H2O
12441,27470,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.897,French Creek/H2O
12442,27500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.916,French Creek/H2O
12443,27600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.958,French Creek/H2O
12444,27606,userLabel.H2O.061.521.720.1F_filt.fastq.gz,128.96,French Creek/H2O
12445,27700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.036,French Creek/H2O
12446,27800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.093,French Creek/H2O
12447,27900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.15,French Creek/H2O
12448,28000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.212,French Creek/H2O
12449,28100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.265,French Creek/H2O
12450,28200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.331,French Creek/H2O
12451,28300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.378,French Creek/H2O
12452,28400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.425,French Creek/H2O
12453,28500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.473,French Creek/H2O
12454,28600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.517,French Creek/H2O
12455,28700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.576,French Creek/H2O
12456,28800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.637,French Creek/H2O
12457,28831,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.654,French Creek/H2O
12458,28892,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.686,French Creek/H2O
12459,28900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.688,French Creek/H2O
12460,29000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.747,French Creek/H2O
12461,29100,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.795,French Creek/H2O
12462,29200,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.841,French Creek/H2O
12463,29300,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.899,French Creek/H2O
12464,29400,userLabel.H2O.061.521.720.1F_filt.fastq.gz,129.946,French Creek/H2O
12465,29500,userLabel.H2O.061.521.720.1F_filt.fastq.gz,130.001,French Creek/H2O
12466,29600,userLabel.H2O.061.521.720.1F_filt.fastq.gz,130.051,French Creek/H2O
12467,29700,userLabel.H2O.061.521.720.1F_filt.fastq.gz,130.093,French Creek/H2O
12468,29800,userLabel.H2O.061.521.720.1F_filt.fastq.gz,130.145,French Creek/H2O
12469,29900,userLabel.H2O.061.521.720.1F_filt.fastq.gz,130.188,French Creek/H2O
12470,30000,userLabel.H2O.061.521.720.1F_filt.fastq.gz,130.244,French Creek/H2O
