,CH_1_ALLSEQS_Rare_numSampled,variable,value,Location/Type
10125,37600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10126,37700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10127,37800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10128,37900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10129,38000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10130,38100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10131,38200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10132,38300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10133,38400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10134,38500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10135,38600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10136,38700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10137,38800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10138,38803,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10139,38900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10140,39000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10141,39100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10142,39200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10143,39300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10144,39400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10145,39500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10146,39600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10147,39700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10148,39800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10149,39900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10150,40000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10151,40100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10152,40200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10153,40300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10154,40400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10155,40500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10156,40600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10157,40700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10158,40800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10159,40838,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10160,40900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10161,41000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10162,41100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10163,41200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10164,41300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10165,41400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10166,41500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10167,41600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10168,41700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10169,41800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10170,41900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10171,42000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10172,42100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10173,42200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10174,42300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10175,42400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10176,42500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10177,42600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10178,42700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10179,42800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10180,42877,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10181,42900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10182,43000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10183,43100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10184,43200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10185,43300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10186,43400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10187,43500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10188,43600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10189,43700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10190,43800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10191,43900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10192,44000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10193,44100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10194,44200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10195,44300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10196,44400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10197,44414,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10198,44500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10199,44600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10200,44700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10201,44800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10202,44900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10203,45000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10204,45100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10205,45200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10206,45300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10207,45400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10208,45500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10209,45600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10210,45700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10211,45800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10212,45900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10213,46000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10214,46100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10215,46200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10216,46300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10217,46400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10218,46465,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10219,46500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10220,46600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10221,46700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10222,46800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10223,46900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10224,47000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10225,47100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10226,47200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10227,47300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10228,47400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10229,47500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10230,47600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10231,47700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10232,47800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10233,47900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10234,48000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10235,48100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10236,48200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10237,48300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10238,48400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10239,48500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10240,48600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10241,48700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10242,48800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10243,48900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10244,49000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10245,49100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10246,49200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10247,49300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10248,49400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10249,49500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10250,49600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10251,49700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10252,49800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10253,49900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10254,50000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10255,50100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10256,50200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10257,50300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10258,50400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10259,50500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10260,50600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10261,50700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10262,50800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10263,50900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10264,51000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10265,51100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10266,51200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10267,51250,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10268,51300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10269,51400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10270,51500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10271,51600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10272,51700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10273,51800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10274,51900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10275,52000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10276,52100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10277,52200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10278,52300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10279,52400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10280,52500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10281,52600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10282,52700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10283,52800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10284,52900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10285,53000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10286,53100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10287,53200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10288,53247,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10289,53300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10290,53400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10291,53500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10292,53600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10293,53700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10294,53800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10295,53900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10296,54000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10297,54100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10298,54200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10299,54300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10300,54400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10301,54500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10302,54600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10303,54700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10304,54800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10305,54900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10306,55000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10307,55100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10308,55107,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10309,55200,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10310,55300,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10311,55400,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10312,55500,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10313,55600,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10314,55700,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10315,55800,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10316,55900,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10317,56000,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10318,56100,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10319,56157,userLabel.NP.026.515.716.1F_filt.fastq.gz,NA,Cranberry/NP
10320,1,userLabel.NP.027.516.716.1F_filt.fastq.gz,1,Cranberry/NP
10321,100,userLabel.NP.027.516.716.1F_filt.fastq.gz,7.919,Cranberry/NP
10322,200,userLabel.NP.027.516.716.1F_filt.fastq.gz,9.082,Cranberry/NP
10323,300,userLabel.NP.027.516.716.1F_filt.fastq.gz,9.557,Cranberry/NP
10324,400,userLabel.NP.027.516.716.1F_filt.fastq.gz,9.785,Cranberry/NP
10325,500,userLabel.NP.027.516.716.1F_filt.fastq.gz,9.932,Cranberry/NP
10326,600,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.008,Cranberry/NP
10327,700,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.075,Cranberry/NP
10328,800,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.119,Cranberry/NP
10329,900,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.143,Cranberry/NP
10330,1000,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.169,Cranberry/NP
10331,1100,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.197,Cranberry/NP
10332,1200,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.219,Cranberry/NP
10333,1300,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.237,Cranberry/NP
10334,1400,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.257,Cranberry/NP
10335,1500,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.266,Cranberry/NP
10336,1600,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.282,Cranberry/NP
10337,1700,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.296,Cranberry/NP
10338,1800,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.31,Cranberry/NP
10339,1900,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.323,Cranberry/NP
10340,2000,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.335,Cranberry/NP
10341,2100,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.351,Cranberry/NP
10342,2200,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.364,Cranberry/NP
10343,2300,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.38,Cranberry/NP
10344,2400,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.392,Cranberry/NP
10345,2500,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.407,Cranberry/NP
10346,2600,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.418,Cranberry/NP
10347,2700,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.435,Cranberry/NP
10348,2800,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.45,Cranberry/NP
10349,2900,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.465,Cranberry/NP
10350,3000,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.488,Cranberry/NP
10351,3100,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.504,Cranberry/NP
10352,3200,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.516,Cranberry/NP
10353,3300,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.531,Cranberry/NP
10354,3400,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.551,Cranberry/NP
10355,3500,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.566,Cranberry/NP
10356,3600,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.588,Cranberry/NP
10357,3700,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.596,Cranberry/NP
10358,3800,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.611,Cranberry/NP
10359,3900,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.62,Cranberry/NP
10360,4000,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.634,Cranberry/NP
10361,4100,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.645,Cranberry/NP
10362,4200,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.654,Cranberry/NP
10363,4300,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.664,Cranberry/NP
10364,4400,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.675,Cranberry/NP
10365,4500,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.69,Cranberry/NP
10366,4600,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.706,Cranberry/NP
10367,4700,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.724,Cranberry/NP
10368,4800,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.734,Cranberry/NP
10369,4900,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.743,Cranberry/NP
10370,5000,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.758,Cranberry/NP
10371,5100,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.77,Cranberry/NP
10372,5200,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.782,Cranberry/NP
10373,5300,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.793,Cranberry/NP
10374,5400,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.805,Cranberry/NP
10375,5500,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.824,Cranberry/NP
10376,5600,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.831,Cranberry/NP
10377,5700,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.843,Cranberry/NP
10378,5800,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.859,Cranberry/NP
10379,5900,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.871,Cranberry/NP
10380,6000,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.881,Cranberry/NP
10381,6100,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.895,Cranberry/NP
10382,6200,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.908,Cranberry/NP
10383,6300,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.914,Cranberry/NP
10384,6400,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.923,Cranberry/NP
10385,6500,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.939,Cranberry/NP
10386,6600,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.954,Cranberry/NP
10387,6700,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.964,Cranberry/NP
10388,6800,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.973,Cranberry/NP
10389,6900,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.979,Cranberry/NP
10390,7000,userLabel.NP.027.516.716.1F_filt.fastq.gz,10.996,Cranberry/NP
10391,7100,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.007,Cranberry/NP
10392,7200,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.014,Cranberry/NP
10393,7300,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.022,Cranberry/NP
10394,7400,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.032,Cranberry/NP
10395,7500,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.036,Cranberry/NP
10396,7600,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.042,Cranberry/NP
10397,7700,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.061,Cranberry/NP
10398,7800,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.075,Cranberry/NP
10399,7900,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.097,Cranberry/NP
10400,8000,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.11,Cranberry/NP
10401,8100,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.119,Cranberry/NP
10402,8200,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.13,Cranberry/NP
10403,8300,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.139,Cranberry/NP
10404,8400,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.143,Cranberry/NP
10405,8500,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.158,Cranberry/NP
10406,8600,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.163,Cranberry/NP
10407,8700,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.174,Cranberry/NP
10408,8800,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.184,Cranberry/NP
10409,8900,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.194,Cranberry/NP
10410,9000,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.204,Cranberry/NP
10411,9100,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.223,Cranberry/NP
10412,9200,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.234,Cranberry/NP
10413,9300,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.244,Cranberry/NP
10414,9400,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.254,Cranberry/NP
10415,9500,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.263,Cranberry/NP
10416,9600,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.269,Cranberry/NP
10417,9700,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.281,Cranberry/NP
10418,9800,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.294,Cranberry/NP
10419,9900,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.308,Cranberry/NP
10420,10000,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.32,Cranberry/NP
10421,10100,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.33,Cranberry/NP
10422,10200,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.342,Cranberry/NP
10423,10300,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.355,Cranberry/NP
10424,10400,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.365,Cranberry/NP
10425,10500,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.379,Cranberry/NP
10426,10600,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.383,Cranberry/NP
10427,10700,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.39,Cranberry/NP
10428,10800,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.402,Cranberry/NP
10429,10835,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.407,Cranberry/NP
10430,10900,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.411,Cranberry/NP
10431,11000,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.42,Cranberry/NP
10432,11100,userLabel.NP.027.516.716.1F_filt.fastq.gz,11.427,Cranberry/NP
